,Species,Trap,Latitude,Longitude,AddressAccuracy,WnvPresent,month,day,year,Tmax_1,Tmin_1,Tavg_1,DewPoint_1,WetBulb_1,Heat_1,Cool_1,Sunrise_1,Sunset_1,Depth_1,SnowFall_1,PrecipTotal_1,StnPressure_1,SeaLevel_1,ResultSpeed_1,ResultDir_1,AvgSpeed_1,Tmax_2,Tmin_2,Tavg_2,DewPoint_2,WetBulb_2,Heat_2,Cool_2,Sunrise_2,Sunset_2,Depth_2,SnowFall_2,PrecipTotal_2,StnPressure_2,SeaLevel_2,ResultSpeed_2,ResultDir_2,AvgSpeed_2
5482,3,87,41.798697,-87.736812,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5483,2,108,41.776156,-87.778927,9,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5484,3,46,41.82561,-87.726549,9,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5485,2,88,41.673408,-87.599862,5,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5486,3,88,41.673408,-87.599862,5,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5487,1,88,41.673408,-87.599862,5,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5488,3,93,41.726465000000005,-87.585413,5,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5489,2,116,41.678618,-87.559308,5,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5490,3,116,41.678618,-87.559308,5,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5491,2,121,41.680946,-87.535198,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5492,3,121,41.680946,-87.535198,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5493,6,121,41.680946,-87.535198,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5494,2,89,41.704572,-87.56566600000001,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5495,3,89,41.704572,-87.56566600000001,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5496,2,21,41.984809000000006,-87.728492,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5497,3,21,41.984809000000006,-87.728492,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5498,6,21,41.984809000000006,-87.728492,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5499,2,129,41.659112,-87.53869300000001,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5500,3,129,41.659112,-87.53869300000001,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5501,2,10,41.992478000000006,-87.862995,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5502,3,10,41.992478000000006,-87.862995,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5503,2,147,41.974689,-87.890615,9,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5505,3,147,41.974689,-87.890615,9,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5513,1,147,41.974689,-87.890615,9,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5514,4,147,41.974689,-87.890615,9,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5517,2,148,41.957799,-87.930995,5,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5518,3,148,41.957799,-87.930995,5,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5519,2,130,41.925197999999995,-87.746381,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5520,3,130,41.925197999999995,-87.746381,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5521,3,131,41.973845000000004,-87.805059,9,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5522,3,133,41.743402,-87.731435,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5523,2,132,41.947227000000005,-87.67145699999999,9,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5524,3,132,41.947227000000005,-87.67145699999999,9,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5525,3,134,41.793818,-87.654234,5,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5526,2,138,41.904194,-87.756155,9,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5527,3,138,41.904194,-87.756155,9,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5528,2,27,41.763733,-87.742302,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5529,3,27,41.763733,-87.742302,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5530,2,139,41.98728,-87.666066,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5531,2,140,41.912563,-87.66805500000001,9,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5532,3,140,41.912563,-87.66805500000001,9,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5533,2,143,41.776428,-87.627096,8,0,06,17,2011,82.0,60.0,71.0,60,64.0,0.0,6.0,416.0,416.0,0.0,0.0,0.0,29.13,29.83,5.8,6,6.6,82.0,64.0,73.0,60,65.0,0.0,8.0,416.0,416.0,0.0,0.0,0.0,29.18,29.81,5.3,7,6.2
5534,2,1,41.95469,-87.800991,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5535,3,1,41.95469,-87.800991,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5536,2,41,41.921965,-87.632085,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5537,3,41,41.921965,-87.632085,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5539,6,41,41.921965,-87.632085,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5540,2,112,41.732984,-87.649642,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5541,2,11,41.944869,-87.832763,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5542,3,11,41.944869,-87.832763,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5543,4,11,41.944869,-87.832763,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5544,2,22,41.986921,-87.689778,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5545,3,22,41.986921,-87.689778,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5546,2,25,41.906638,-87.701431,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5547,3,25,41.906638,-87.701431,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5548,2,70,41.723195000000004,-87.64997,5,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5549,3,70,41.723195000000004,-87.64997,5,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5550,3,92,41.662014,-87.72460799999999,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5551,2,98,41.878114000000004,-87.629798,3,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5552,3,98,41.878114000000004,-87.629798,3,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5553,3,104,41.916265,-87.800515,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5554,3,105,41.846075,-87.716277,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5555,3,111,41.682587,-87.707973,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5556,3,123,41.948167,-87.730698,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5557,2,128,41.963976,-87.69181,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5558,3,128,41.963976,-87.69181,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5559,2,4,41.964242,-87.757639,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5560,3,4,41.964242,-87.757639,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5561,2,9,42.008314,-87.77792099999999,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5563,3,9,42.008314,-87.77792099999999,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5564,4,9,42.008314,-87.77792099999999,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5565,2,36,41.868142,-87.696269,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5566,3,36,41.868142,-87.696269,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5567,3,13,41.923738,-87.785288,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5568,2,97,41.94016,-87.794896,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5569,3,97,41.94016,-87.794896,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5570,2,113,41.903002,-87.68826700000001,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5571,3,113,41.903002,-87.68826700000001,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5572,3,17,41.960615999999995,-87.777189,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5573,2,79,41.704336,-87.70373599999999,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5574,3,79,41.704336,-87.70373599999999,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5575,2,30,41.911823999999996,-87.726737,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5576,2,44,41.801179,-87.679447,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5577,3,45,41.800737,-87.71188000000001,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5578,3,47,41.778296999999995,-87.752411,9,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
5579,3,49,41.77166,-87.703047,8,0,06,24,2011,68.0,60.0,64.0,56,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.08,29.76,9.4,29,9.6,68.0,60.0,64.0,55,59.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,29.13,29.76,8.5,29,8.7
