Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,hour,day,month,year,CodeSum_lb,eng1,eng2,eng3,eng4,eng5
1,2011-09-23,62.0,48.0,55.0,44,49.0,10.0,0.0,540.0,540.0,0.0,0.0,0.0,29.33,30.06,5.9,36,7.0,0,23,9,2011,0,7560.0,2695.0,2112.0,47.81004657351963,3.4150033266799733
2,2011-09-23,62.0,48.0,55.0,46,51.0,10.0,0.0,540.0,540.0,0.0,0.0,0.02,29.38,30.05,4.1,36,6.4,0,23,9,2011,23,7560.0,2805.0,2208.0,49.86289517470882,3.5616353696220586
1,2011-09-24,62.0,51.0,57.0,49,51.0,8.0,0.0,541.0,541.0,0.0,0.0,0.14,29.26,29.99,3.6,3,4.6,0,24,9,2011,25,5951.0,2907.0,2499.0,49.75858619539847,4.523507835945316
2,2011-09-24,63.0,51.0,57.0,48,52.0,8.0,0.0,541.0,541.0,0.0,0.0,0.07,29.31,29.98,2.9,4,5.3,0,24,9,2011,25,6492.0,2964.0,2448.0,50.837891927951965,4.236490993995997
1,2011-09-25,64.0,51.0,58.0,53,55.0,7.0,0.0,542.0,542.0,0.0,0.0,0.08,29.13,29.87,4.1,14,5.5,0,25,9,2011,23,7046.0,3190.0,2703.0,53.637428858386336,4.125956066029718
2,2011-09-25,65.0,53.0,59.0,53,55.0,6.0,0.0,542.0,542.0,0.0,0.0,0.23,29.18,29.87,4.7,13,5.8,0,25,9,2011,25,6504.0,3245.0,2809.0,53.72949447606293,4.477457873005244
1,2011-09-26,60.0,53.0,57.0,51,53.0,8.0,0.0,543.0,543.0,0.0,0.0,1.21,28.92,29.65,8.8,18,15.4,0,26,9,2011,25,3801.0,3021.0,2703.0,51.69510961214166,7.385015658877379
2,2011-09-26,63.0,53.0,58.0,50,53.0,7.0,0.0,543.0,543.0,0.0,0.0,0.9,28.98,29.65,8.1,19,12.4,0,26,9,2011,25,5430.0,3074.0,2650.0,51.80236087689714,5.180236087689714
1,2011-09-27,63.0,54.0,59.0,53,55.0,6.0,0.0,544.0,544.0,0.0,0.0,0.31,29.0,29.71,4.3,6,8.3,0,27,9,2011,25,4896.0,3245.0,2862.0,53.68562773476944,5.965069748307716
2,2011-09-27,63.0,54.0,59.0,53,55.0,6.0,0.0,544.0,544.0,0.0,0.0,0.25,29.05,29.7,2.4,5,7.1,0,27,9,2011,25,4896.0,3245.0,2862.0,53.7962962962963,5.977366255144033
1,2011-09-28,63.0,53.0,58.0,54,55.0,7.0,0.0,545.0,545.0,0.0,0.0,0.77,29.07,29.78,6.5,32,7.0,0,28,9,2011,25,5450.0,3190.0,2862.0,53.68871725990597,5.368871725990597
2,2011-09-28,64.0,53.0,59.0,54,55.0,6.0,0.0,545.0,545.0,0.0,0.0,0.15,29.12,29.77,5.7,32,6.7,0,28,9,2011,25,5995.0,3245.0,2862.0,53.799126637554586,4.890829694323144
1,2011-09-29,66.0,49.0,58.0,51,53.0,7.0,0.0,546.0,546.0,0.0,0.0,0.06,28.98,29.7,11.7,28,13.5,0,29,9,2011,25,9282.0,3074.0,2499.0,51.71515151515152,3.0420677361853836
2,2011-09-29,66.0,51.0,59.0,50,54.0,6.0,0.0,546.0,546.0,0.0,0.0,0.09,29.03,29.7,11.2,27,12.7,0,29,9,2011,35,8190.0,3186.0,2550.0,52.78181818181819,3.518787878787879
1,2011-09-30,57.0,45.0,51.0,41,47.0,14.0,0.0,547.0,547.0,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,0,30,9,2011,23,6564.0,2397.0,1845.0,45.919360213262244,3.826613351105187
2,2011-09-30,58.0,47.0,53.0,42,47.0,12.0,0.0,547.0,547.0,0.0,0.0,0.17,29.37,30.0,15.4,34,16.3,0,30,9,2011,23,6017.0,2491.0,1974.0,46.013,4.183
1,2011-10-01,56.0,42.0,49.0,40,45.0,16.0,0.0,548.0,548.0,0.0,0.0,0.01,29.53,30.26,9.6,36,10.3,0,1,10,2011,0,7672.0,2205.0,1680.0,43.91440846001322,3.1367434614295155
2,2011-10-01,56.0,44.0,50.0,40,45.0,15.0,0.0,548.0,548.0,0.0,0.0,0.01,29.59,30.26,10.7,35,11.2,0,1,10,2011,0,6576.0,2250.0,1760.0,44.00363516192994,3.6669695968274953
1,2011-10-02,66.0,41.0,54.0,38,46.0,11.0,0.0,549.0,549.0,0.0,0.0,0.0,29.47,30.22,4.7,32,5.4,0,2,10,2011,0,13725.0,2484.0,1558.0,44.85837193911317,1.7943348775645267
2,2011-10-02,65.0,41.0,53.0,39,46.0,12.0,0.0,549.0,549.0,0.0,0.0,0.0,29.54,30.22,4.1,32,4.6,0,2,10,2011,0,13176.0,2438.0,1599.0,44.96492389146261,1.8735384954776089
1,2011-10-03,69.0,44.0,57.0,45,50.0,8.0,0.0,550.0,550.0,0.0,0.0,0.0,29.48,30.21,3.4,3,5.0,0,3,10,2011,0,13750.0,2850.0,1980.0,48.79179079774909,1.9516716319099634
2,2011-10-03,70.0,45.0,58.0,44,50.0,7.0,0.0,550.0,550.0,0.0,0.0,0.0,29.54,30.2,3.6,2,4.1,0,3,10,2011,0,13750.0,2900.0,1980.0,48.90728476821192,1.956291390728477
1,2011-10-04,76.0,43.0,60.0,47,52.0,5.0,0.0,552.0,552.0,0.0,0.0,0.0,29.52,30.25,1.1,16,2.3,0,4,10,2011,0,18216.0,3120.0,2021.0,50.745123966942145,1.5377310293012771
2,2011-10-04,74.0,46.0,60.0,47,53.0,5.0,0.0,552.0,552.0,0.0,0.0,0.0,29.58,30.25,0.7,15,1.7,0,4,10,2011,0,15456.0,3180.0,2162.0,51.826115702479335,1.8509327036599763
1,2011-10-05,80.0,49.0,65.0,48,55.0,0.0,0.0,553.0,553.0,0.0,0.0,0.0,29.49,30.22,1.9,18,3.2,0,5,10,2011,0,17143.0,3575.0,2352.0,53.67140966247518,1.7313357955637154
2,2011-10-05,80.0,52.0,66.0,47,55.0,0.0,1.0,553.0,553.0,0.0,0.0,0.0,29.55,30.21,1.3,17,2.9,0,5,10,2011,0,15484.0,3630.0,2444.0,53.798411122144984,1.9213718257908923
1,2011-10-06,81.0,50.0,66.0,51,58.0,0.0,1.0,554.0,554.0,0.0,0.0,0.0,29.5,30.23,3.8,15,4.6,0,6,10,2011,0,17174.0,3828.0,2550.0,56.59940456500165,1.8257872440323113
2,2011-10-06,81.0,56.0,69.0,50,58.0,0.0,4.0,554.0,554.0,0.0,0.0,0.0,29.57,30.22,3.9,15,4.6,0,6,10,2011,0,13850.0,4002.0,2800.0,56.752481800132365,2.270099272005295
1,2011-10-07,84.0,54.0,69.0,53,59.0,0.0,4.0,555.0,555.0,0.0,0.0,0.0,29.52,30.25,7.5,18,7.7,0,7,10,2011,0,16650.0,4071.0,2862.0,57.576198347107436,1.919206611570248
2,2011-10-07,84.0,59.0,72.0,51,59.0,0.0,7.0,555.0,555.0,0.0,0.0,0.0,29.59,30.24,6.4,17,6.8,0,7,10,2011,0,13875.0,4248.0,3009.0,57.73181216931217,2.3092724867724868
1,2011-10-08,82.0,54.0,68.0,54,60.0,0.0,3.0,556.0,556.0,0.0,0.0,0.0,29.56,30.27,7.2,19,7.6,0,8,10,2011,0,15568.0,4080.0,2916.0,58.592666005946484,2.092595214498089
2,2011-10-08,82.0,61.0,72.0,53,60.0,0.0,7.0,556.0,556.0,0.0,0.0,0.0,29.62,30.27,6.3,19,6.9,0,8,10,2011,0,11676.0,4320.0,3233.0,58.71159563924678,2.795790268535561
1,2011-10-09,80.0,52.0,66.0,51,58.0,0.0,1.0,557.0,557.0,0.0,0.0,0.0,29.55,30.29,2.8,9,3.8,0,9,10,2011,0,15596.0,3828.0,2652.0,56.58303070320238,2.020822525114371
2,2011-10-09,80.0,56.0,68.0,51,58.0,0.0,3.0,557.0,557.0,0.0,0.0,0.0,29.62,30.28,3.1,10,3.8,0,9,10,2011,0,13368.0,3944.0,2856.0,56.73579920739762,2.3639916336415676
1,2011-10-10,76.0,54.0,65.0,51,57.0,0.0,0.0,558.0,558.0,0.0,0.0,0.0,29.39,30.13,5.2,16,6.0,0,10,10,2011,0,12276.0,3705.0,2754.0,55.60006637902423,2.527275744501101
2,2011-10-10,77.0,58.0,68.0,49,58.0,0.0,3.0,558.0,558.0,0.0,0.0,0.0,29.45,30.12,5.9,16,6.4,0,10,10,2011,0,10602.0,3944.0,2842.0,56.709827357237714,2.9847277556440903
1,2011-10-11,79.0,57.0,68.0,54,60.0,0.0,3.0,559.0,559.0,0.0,0.0,0.0,29.23,29.97,4.1,15,4.9,0,11,10,2011,0,12298.0,4080.0,3078.0,58.51851851851852,2.65993265993266
2,2011-10-11,78.0,58.0,68.0,52,59.0,0.0,3.0,559.0,559.0,0.0,0.0,0.0,29.29,29.97,3.8,13,4.6,0,11,10,2011,0,11180.0,4012.0,3016.0,57.66132799466133,2.8830663997330666
1,2011-10-12,78.0,55.0,67.0,52,58.0,0.0,2.0,600.0,600.0,0.0,0.0,0.0,29.03,29.77,7.0,14,8.1,0,12,10,2011,0,13800.0,3886.0,2860.0,56.558280147799806,2.4590556585999916
2,2011-10-12,77.0,57.0,67.0,51,58.0,0.0,2.0,600.0,600.0,0.0,0.0,0.0,29.08,29.76,6.0,14,6.8,0,12,10,2011,0,12000.0,3886.0,2907.0,56.674731182795696,2.8337365591397847
1,2011-10-13,66.0,52.0,59.0,55,58.0,6.0,0.0,602.0,602.0,0.0,0.0,0.28,28.81,29.54,4.3,26,7.0,0,13,10,2011,25,8428.0,3422.0,2860.0,56.56668923493568,4.040477802495405
2,2011-10-13,64.0,52.0,58.0,55,57.0,7.0,0.0,602.0,602.0,0.0,0.0,0.49,28.87,29.53,2.8,24,6.0,0,13,10,2011,25,7224.0,3306.0,2860.0,55.726041313918046,4.643836776159837
1,2011-10-14,62.0,48.0,55.0,41,48.0,10.0,0.0,603.0,603.0,0.0,0.0,0.0,28.9,29.6,15.4,28,15.6,0,14,10,2011,0,8442.0,2640.0,1968.0,46.864864864864856,3.347490347490347
2,2011-10-14,61.0,49.0,55.0,41,48.0,10.0,0.0,603.0,603.0,0.0,0.0,0.0,28.97,29.61,15.1,27,15.3,0,14,10,2011,0,7236.0,2640.0,2009.0,46.96251266464032,3.9135427220533603
1,2011-10-15,62.0,47.0,55.0,36,46.0,10.0,0.0,604.0,604.0,0.0,0.0,0.0,29.1,29.8,14.8,27,15.3,0,15,10,2011,0,9060.0,2530.0,1692.0,44.919463087248324,2.9946308724832216
2,2011-10-15,61.0,47.0,54.0,36,46.0,11.0,0.0,604.0,604.0,0.0,0.0,0.0,29.18,29.81,14.9,26,15.1,0,15,10,2011,0,8456.0,2484.0,1692.0,45.027843005702785,3.2162745004073416
1,2011-10-16,62.0,48.0,55.0,39,46.0,10.0,0.0,605.0,605.0,0.0,0.0,0.17,29.08,29.81,7.4,28,8.5,0,16,10,2011,23,8470.0,2530.0,1872.0,44.873532371687354,3.2052523122633825
2,2011-10-16,60.0,46.0,53.0,39,46.0,12.0,0.0,605.0,605.0,0.0,0.0,0.12,29.15,29.81,6.7,26,8.1,0,16,10,2011,23,8470.0,2438.0,1794.0,44.981549815498155,3.212967843964154
1,2011-10-17,59.0,41.0,50.0,33,42.0,15.0,0.0,606.0,606.0,0.0,0.0,0.0,29.11,29.85,10.2,26,10.4,0,17,10,2011,0,10908.0,2100.0,1353.0,40.95879396984924,2.275488553880513
2,2011-10-17,57.0,40.0,49.0,33,42.0,16.0,0.0,606.0,606.0,0.0,0.0,0.0,29.18,29.86,11.2,25,11.3,0,17,10,2011,0,10302.0,2058.0,1320.0,41.04353650368386,2.414325676687286
1,2011-10-18,54.0,41.0,48.0,37,43.0,17.0,0.0,607.0,607.0,0.0,0.0,0.06,29.09,29.83,6.4,1,8.5,0,18,10,2011,23,7891.0,2064.0,1517.0,41.93328863560175,3.2256375873539804
2,2011-10-18,54.0,40.0,47.0,38,43.0,18.0,0.0,607.0,607.0,0.0,0.0,0.02,29.15,29.83,5.3,36,7.2,0,18,10,2011,35,8498.0,2021.0,1520.0,42.01977874622863,3.0014127675877593
1,2011-10-19,49.0,44.0,47.0,40,44.0,18.0,0.0,608.0,608.0,0.0,0.0,0.85,28.93,29.69,17.1,36,18.0,0,19,10,2011,25,3040.0,2068.0,1760.0,42.87369484674974,8.574738969349948
2,2011-10-19,49.0,44.0,47.0,41,44.0,18.0,0.0,608.0,608.0,0.0,0.0,0.84,28.97,29.67,19.6,1,19.9,0,19,10,2011,25,3040.0,2068.0,1804.0,42.961914391641386,8.592382878328277
1,2011-10-20,47.0,43.0,45.0,37,42.0,20.0,0.0,610.0,610.0,0.0,0.0,0.08,29.0,29.69,15.8,32,16.1,0,20,10,2011,23,2440.0,1890.0,1591.0,41.02391377568205,10.255978443920512
2,2011-10-20,46.0,42.0,44.0,38,42.0,21.0,0.0,610.0,610.0,0.0,0.0,0.07,29.05,29.69,14.4,31,14.9,0,20,10,2011,23,2440.0,1848.0,1596.0,41.09464466150219,10.273661165375547
1,2011-10-21,55.0,38.0,47.0,34,41.0,18.0,0.0,611.0,611.0,0.0,0.0,0.0,29.32,30.03,4.6,29,5.4,0,21,10,2011,0,10387.0,1927.0,1292.0,40.03063603063603,2.3547432959197665
2,2011-10-21,54.0,37.0,46.0,34,41.0,19.0,0.0,611.0,611.0,0.0,0.0,0.0,29.39,30.04,4.3,28,5.7,0,21,10,2011,0,10387.0,1886.0,1258.0,40.11284953395473,2.3595793843502784
1,2011-10-22,66.0,34.0,50.0,37,44.0,15.0,0.0,612.0,612.0,0.0,0.0,0.0,29.28,30.02,3.2,23,3.7,0,22,10,2011,0,19584.0,2200.0,1258.0,42.91538974017322,1.341105929380413
2,2011-10-22,66.0,38.0,52.0,37,45.0,13.0,0.0,612.0,612.0,0.0,0.0,0.0,29.35,30.03,3.7,21,3.9,0,22,10,2011,0,17136.0,2340.0,1406.0,43.981018981018984,1.5707506778935352
1,2011-10-23,68.0,38.0,53.0,41,48.0,12.0,0.0,613.0,613.0,0.0,0.0,0.2,29.19,29.93,6.1,22,6.9,0,23,10,2011,84,18390.0,2544.0,1558.0,46.81323087203475,1.560441029067825
2,2011-10-23,67.0,41.0,54.0,42,49.0,11.0,0.0,613.0,613.0,0.0,0.0,0.22,29.25,29.94,5.9,23,6.9,0,23,10,2011,83,15938.0,2646.0,1722.0,47.870741482965926,1.8411823647294587
1,2011-10-24,63.0,45.0,54.0,39,46.0,11.0,0.0,614.0,614.0,0.0,0.0,0.0,29.34,30.05,5.7,28,7.3,0,24,10,2011,0,11052.0,2484.0,1755.0,44.91314475873544,2.495174708818636
2,2011-10-24,63.0,45.0,54.0,39,47.0,11.0,0.0,614.0,614.0,0.0,0.0,0.06,29.41,30.05,5.0,27,7.1,0,24,10,2011,23,11052.0,2538.0,1755.0,45.99900166389351,2.5555000924385283
1,2011-10-25,74.0,45.0,60.0,46,53.0,5.0,0.0,616.0,616.0,0.0,0.0,0.02,29.11,29.86,7.6,19,11.9,0,25,10,2011,23,17864.0,3180.0,2070.0,51.6687876758205,1.7816823336489827
2,2011-10-25,74.0,49.0,62.0,45,53.0,3.0,0.0,616.0,616.0,0.0,0.0,0.13,29.19,29.87,9.0,19,10.8,0,25,10,2011,58,15400.0,3286.0,2205.0,51.793438232340144,2.0717375292936056
1,2011-10-26,53.0,47.0,50.0,42,46.0,15.0,0.0,617.0,617.0,0.0,0.0,0.0,29.19,29.91,12.4,36,12.6,0,26,10,2011,0,3702.0,2300.0,1974.0,44.8926780341023,7.4821130056837175
2,2011-10-26,54.0,47.0,51.0,42,46.0,14.0,0.0,617.0,617.0,0.0,0.0,0.0,29.24,29.9,13.9,36,14.2,0,26,10,2011,2,4319.0,2346.0,1974.0,44.98461538461538,6.426373626373626
1,2011-10-27,53.0,39.0,46.0,37,42.0,19.0,0.0,618.0,618.0,0.0,0.0,0.12,29.34,30.04,3.6,35,5.8,0,27,10,2011,23,8652.0,1932.0,1443.0,41.021304926764316,2.930093209054594
2,2011-10-27,51.0,38.0,45.0,38,42.0,20.0,0.0,618.0,618.0,0.0,0.0,0.16,29.4,30.05,3.5,1,6.9,0,27,10,2011,25,8034.0,1890.0,1444.0,41.09151414309484,3.160885703314988
1,2011-10-28,55.0,35.0,45.0,33,40.0,20.0,0.0,619.0,619.0,0.0,0.0,0.03,29.36,30.1,4.9,22,5.6,0,28,10,2011,0,12380.0,1800.0,1155.0,39.01661129568106,1.950830564784053
2,2011-10-28,54.0,36.0,45.0,32,40.0,20.0,0.0,619.0,619.0,0.0,0.0,0.0,29.43,30.12,5.2,21,5.7,0,28,10,2011,0,11142.0,1800.0,1152.0,39.08366533864542,2.1713147410358564
1,2011-10-29,55.0,34.0,45.0,30,38.0,20.0,0.0,620.0,620.0,0.0,0.0,0.0,29.34,30.07,4.6,28,5.2,0,29,10,2011,0,13020.0,1710.0,1020.0,37.07748586631194,1.7655945650624734
2,2011-10-29,54.0,36.0,45.0,29,38.0,20.0,0.0,620.0,620.0,0.0,0.0,0.0,29.4,30.08,3.8,26,4.8,0,29,10,2011,0,11160.0,1710.0,1044.0,37.14095744680851,2.063386524822695
1,2011-10-30,57.0,33.0,45.0,36,41.0,20.0,0.0,622.0,622.0,0.0,0.0,0.17,29.27,30.02,10.6,19,11.1,0,30,10,2011,25,14928.0,1845.0,1188.0,39.97568287808128,1.6656534532533867
2,2011-10-30,57.0,37.0,47.0,34,42.0,18.0,0.0,622.0,622.0,0.0,0.0,0.11,29.34,30.03,10.6,19,11.2,0,30,10,2011,23,12440.0,1974.0,1258.0,41.03496503496503,2.0517482517482515
1,2011-10-31,53.0,36.0,45.0,36,40.0,20.0,0.0,623.0,623.0,0.0,0.0,0.0,29.34,30.06,3.9,25,4.8,0,31,10,2011,2,10591.0,1800.0,1296.0,39.041916167664674,2.2965833039802748
2,2011-10-31,53.0,39.0,46.0,35,41.0,19.0,0.0,623.0,623.0,0.0,0.0,0.0,29.41,30.08,4.4,24,5.1,0,31,10,2011,2,8722.0,1886.0,1365.0,40.08676861702128,2.86334061550152
1,2012-05-01,65.0,49.0,57.0,52,55.0,8.0,0.0,448.0,448.0,0.0,0.0,0.09,29.18,29.92,6.2,12,7.7,0,1,5,2012,27,7168.0,3135.0,2548.0,53.63970588235294,3.352481617647059
2,2012-05-01,64.0,52.0,58.0,53,56.0,7.0,0.0,448.0,448.0,0.0,0.0,0.32,29.24,29.92,5.5,12,6.3,0,1,5,2012,27,5376.0,3248.0,2756.0,54.72727272727272,4.56060606060606
1,2012-05-02,80.0,58.0,69.0,60,64.0,0.0,4.0,447.0,447.0,0.0,0.0,0.0,29.12,29.84,8.1,21,10.1,0,2,5,2012,13,9834.0,4416.0,3480.0,62.45576407506702,2.838898367048501
2,2012-05-02,78.0,60.0,69.0,60,64.0,0.0,4.0,447.0,447.0,0.0,0.0,0.01,29.19,29.83,7.5,20,9.6,0,2,5,2012,2,8046.0,4416.0,3600.0,62.626885685551464,3.4792714269750813
1,2012-05-03,86.0,66.0,76.0,65,69.0,0.0,11.0,446.0,446.0,0.0,0.0,1.34,29.16,29.86,10.8,21,12.0,0,3,5,2012,57,8920.0,5244.0,4290.0,67.38245144005359,3.3691225720026794
2,2012-05-03,86.0,69.0,78.0,64,69.0,0.0,13.0,446.0,446.0,0.0,0.0,0.07,29.23,29.86,12.8,21,13.3,0,3,5,2012,87,7582.0,5382.0,4416.0,67.54420629604823,3.973188605649896
1,2012-05-04,73.0,55.0,64.0,55,58.0,1.0,0.0,444.0,444.0,0.0,0.0,0.28,29.23,29.94,5.2,5,9.2,0,4,5,2012,74,7992.0,3712.0,3025.0,56.62458249832999,3.1458101387961106
2,2012-05-04,72.0,51.0,62.0,55,58.0,3.0,0.0,444.0,444.0,0.0,0.0,0.28,29.28,29.93,6.8,2,10.0,0,4,5,2012,74,9324.0,3596.0,2805.0,56.740394253257605,2.7019235358694096
1,2012-05-05,60.0,52.0,56.0,52,54.0,9.0,0.0,443.0,443.0,0.0,0.0,0.01,29.29,30.01,8.0,4,8.3,0,5,5,2012,27,3544.0,3024.0,2704.0,52.70443185604798,6.588053982005998
2,2012-05-05,63.0,53.0,58.0,54,56.0,7.0,0.0,443.0,443.0,0.0,0.0,0.0,29.34,30.0,7.4,2,7.7,0,5,5,2012,3,4430.0,3248.0,2862.0,54.768,5.4768
1,2012-05-06,70.0,51.0,61.0,53,56.0,4.0,0.0,442.0,442.0,0.0,0.0,0.8,29.22,29.94,5.0,6,8.5,0,6,5,2012,63,8398.0,3416.0,2703.0,54.65330661322645,2.8764898217487604
2,2012-05-06,73.0,54.0,64.0,54,57.0,1.0,0.0,442.0,442.0,0.0,0.0,0.4,29.27,29.92,3.4,6,7.2,0,6,5,2012,73,8398.0,3648.0,2916.0,55.76169786096256,2.934826203208556
1,2012-05-07,64.0,52.0,58.0,55,57.0,7.0,0.0,441.0,441.0,0.0,0.0,0.47,29.15,29.87,2.3,34,5.4,0,7,5,2012,93,5292.0,3306.0,2860.0,55.62604620020087,4.635503850016739
2,2012-05-07,61.0,54.0,58.0,56,57.0,7.0,0.0,441.0,441.0,0.0,0.0,0.59,29.2,29.86,1.4,5,5.1,0,7,5,2012,92,3087.0,3306.0,3024.0,55.740120562625584,7.962874366089369
1,2012-05-08,70.0,52.0,61.0,45,53.0,4.0,0.0,439.0,439.0,0.0,0.0,0.0,29.13,29.86,8.3,28,8.9,0,8,5,2012,2,7902.0,3233.0,2340.0,51.704286671131946,2.8724603706184415
2,2012-05-08,70.0,51.0,61.0,45,53.0,4.0,0.0,439.0,439.0,0.0,0.0,0.01,29.2,29.85,8.4,27,8.9,0,8,5,2012,11,8341.0,3233.0,2295.0,51.845896147403685,2.7287313761791414
1,2012-05-09,60.0,47.0,54.0,43,49.0,11.0,0.0,438.0,438.0,0.0,0.0,0.06,29.2,29.92,4.2,1,7.6,0,9,5,2012,23,5694.0,2646.0,2021.0,47.820855614973254,3.6785273549979425
2,2012-05-09,60.0,46.0,53.0,43,48.0,12.0,0.0,438.0,438.0,0.0,0.0,0.01,29.26,29.91,3.9,36,7.8,0,9,5,2012,0,6132.0,2544.0,1978.0,46.956870611835505,3.354062186559679
1,2012-05-10,67.0,46.0,57.0,34,46.0,8.0,0.0,437.0,437.0,0.0,0.0,0.0,29.29,30.0,3.2,5,7.5,0,10,5,2012,0,9177.0,2622.0,1564.0,44.91133333333333,2.1386349206349204
2,2012-05-10,65.0,45.0,55.0,33,46.0,10.0,0.0,437.0,437.0,0.0,0.0,0.0,29.35,30.0,2.8,4,5.9,0,10,5,2012,0,8740.0,2530.0,1485.0,45.00333333333334,2.250166666666667
1,2012-05-11,78.0,43.0,61.0,40,52.0,4.0,0.0,436.0,436.0,0.0,0.0,0.0,29.36,30.08,9.3,20,9.5,0,11,5,2012,0,15260.0,3172.0,1720.0,50.755319148936174,1.4501519756838908
2,2012-05-11,78.0,48.0,63.0,38,52.0,2.0,0.0,436.0,436.0,0.0,0.0,0.0,29.44,30.08,9.3,20,9.8,0,11,5,2012,0,13080.0,3276.0,1824.0,50.8936170212766,1.6964539007092199
1,2012-05-12,69.0,53.0,61.0,42,51.0,4.0,0.0,435.0,435.0,0.0,0.0,0.03,29.51,30.22,5.7,3,9.3,0,12,5,2012,23,6960.0,3111.0,2226.0,49.8017868960953,3.1126116810059563
2,2012-05-12,67.0,51.0,59.0,45,51.0,6.0,0.0,435.0,435.0,0.0,0.0,0.25,29.57,30.21,5.4,2,8.8,0,12,5,2012,83,6960.0,3009.0,2295.0,49.919563058589866,3.1199726911618666
1,2012-05-13,72.0,50.0,61.0,31,48.0,4.0,0.0,434.0,434.0,0.0,0.0,0.0,29.45,30.18,7.4,4,7.8,0,13,5,2012,0,9548.0,2928.0,1550.0,46.8389662027833,2.129043918308332
2,2012-05-13,69.0,53.0,61.0,33,48.0,4.0,0.0,434.0,434.0,0.0,0.0,0.0,29.51,30.18,8.4,2,9.1,0,13,5,2012,0,6944.0,2928.0,1749.0,46.93439363817098,2.9333996023856863
1,2012-05-14,82.0,43.0,63.0,36,51.0,2.0,0.0,433.0,433.0,0.0,0.0,0.0,29.31,30.05,2.5,19,5.2,0,14,5,2012,0,16887.0,3213.0,1548.0,49.7440931780366,1.275489568667605
2,2012-05-14,78.0,46.0,62.0,36,51.0,3.0,0.0,433.0,433.0,0.0,0.0,0.0,29.38,30.05,1.8,14,4.5,0,14,5,2012,0,13856.0,3162.0,1656.0,49.86289517470882,1.5582154742096506
1,2012-05-15,86.0,57.0,72.0,45,57.0,0.0,7.0,432.0,432.0,0.0,0.0,0.05,29.18,29.9,6.9,25,12.6,0,15,5,2012,53,12528.0,4104.0,2565.0,55.62742474916388,1.9181870603159958
2,2012-05-15,84.0,56.0,70.0,44,56.0,0.0,5.0,432.0,432.0,0.0,0.0,0.01,29.24,29.9,9.1,24,11.8,0,15,5,2012,23,12096.0,3920.0,2464.0,54.76387959866221,1.9558528428093644
1,2012-05-16,65.0,50.0,58.0,33,46.0,7.0,0.0,431.0,431.0,0.0,0.0,0.0,29.38,30.09,9.6,5,10.5,0,16,5,2012,0,6465.0,2668.0,1650.0,44.914589564639414,2.9943059709759607
2,2012-05-16,63.0,52.0,58.0,33,46.0,7.0,0.0,431.0,431.0,0.0,0.0,0.0,29.44,30.08,11.6,4,12.6,0,16,5,2012,0,4741.0,2668.0,1716.0,45.02127659574469,4.09284332688588
1,2012-05-17,74.0,45.0,60.0,39,50.0,5.0,0.0,430.0,430.0,0.0,0.0,0.0,29.38,30.1,5.3,11,5.8,0,17,5,2012,0,12470.0,3000.0,1755.0,48.80398671096345,1.6828960934814983
2,2012-05-17,71.0,49.0,60.0,40,51.0,5.0,0.0,430.0,430.0,0.0,0.0,0.0,29.44,30.1,5.3,11,6.1,0,17,5,2012,0,9460.0,3060.0,1960.0,49.88172757475083,2.267351253397765
1,2012-05-18,85.0,53.0,69.0,41,54.0,0.0,4.0,429.0,429.0,0.0,0.0,0.0,29.29,30.02,8.7,16,9.2,0,18,5,2012,0,13728.0,3726.0,2173.0,52.68687541638908,1.6464648567621587
2,2012-05-18,85.0,57.0,71.0,38,54.0,0.0,6.0,429.0,429.0,0.0,0.0,0.0,29.36,30.02,7.4,15,8.4,0,18,5,2012,0,12012.0,3834.0,2166.0,52.81279147235176,1.886171124012563
1,2012-05-19,92.0,59.0,76.0,53,62.0,0.0,11.0,428.0,428.0,0.0,0.0,0.0,29.29,30.0,8.2,17,9.1,0,19,5,2012,0,14124.0,4712.0,3127.0,60.532666666666664,1.8343232323232321
2,2012-05-19,91.0,64.0,78.0,52,62.0,0.0,13.0,428.0,428.0,0.0,0.0,0.0,29.35,29.99,7.3,16,8.6,0,19,5,2012,0,11556.0,4836.0,3328.0,60.67689229743248,2.247292307312314
1,2012-05-20,93.0,65.0,79.0,57,65.0,0.0,14.0,427.0,427.0,0.0,0.0,0.14,29.28,29.98,8.2,22,11.6,0,20,5,2012,83,11956.0,5135.0,3705.0,63.48232154769847,2.2672257695606595
2,2012-05-20,92.0,65.0,79.0,57,65.0,0.0,14.0,427.0,427.0,0.0,0.0,0.14,29.34,29.97,9.4,21,10.9,0,20,5,2012,83,11529.0,5135.0,3705.0,63.633633633633636,2.356801245690135
1,2012-05-21,67.0,54.0,61.0,44,52.0,4.0,0.0,426.0,426.0,0.0,0.0,0.0,29.39,30.11,11.6,1,12.6,0,21,5,2012,0,5538.0,3172.0,2376.0,50.75655928263036,3.9043507140484897
2,2012-05-21,65.0,54.0,60.0,44,52.0,5.0,0.0,426.0,426.0,0.0,0.0,0.0,29.44,30.1,12.5,36,13.6,0,21,5,2012,0,4686.0,3120.0,2376.0,50.85980066445183,4.623618242222894
