Date_spry,Time_spry,Latitude_spry,Longitude_spry,day_spry,month_spry,year_spry,Date_trn,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude_trn,Longitude_trn,AddressAccuracy,NumMosquitos,WnvPresent,day_trn,month_trn,year,Street_effect,Species_lb,Address_lb,Station,Date_wthr,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,day_wthr,month_wthr,year_wthr,CodeSum_lb,Tmax:Tmin:Sunst,Tavg:WB,Hot_web,DP:Tmin,P:sea:WB,T_diff,Dry,Dry_Wet_Diff,month_cat,DewPoint:Sunrise
2011-08-29,190738.0,42.3936783333333,-88.0955933333333,29,8,2011,2009-06-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,22,6,2009,1,1,7,2,2010-06-17,84.0,67.0,76.0,61,67.0,0.0,11.0,416.0,1929.0, ,0.0,0.0,0.0,29.36,30.0,4.4,14,6.9,17,6,2010,0,32793.0,5092.0,0.0,4087.0,65.57066666666667,0,1,1,1,25376.0
2011-09-07,,41.9893480690906,-87.7956302565963,7,9,2011,2009-09-03,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,3,0,3,9,2009,1,2,17,1,2010-06-18,90.0,67.0,79.0,66,69.0,0.0,14.0,416.0,1929.0,TSRA BR,0.0,0.0,0.87,29.18,29.92,6.8,21,10.4,18,6,2010,73,44367.0,5451.0,78.3,4422.0,67.29344919786097,1,1,0,1,27456.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-09-14,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0,14,9,2009,1,1,7,2,2010-06-18,91.0,66.0,79.0,66,69.0,0.0,14.0,416.0,1929.0,TS TSRA RA,0.0,0.0,0.66,29.24,29.91,6.2,22,9.6,18,6,2010,62,48225.0,5451.0,60.06,4356.0,67.4543630892678,1,1,0,1,27456.0
2011-08-29,185828.0,42.391718333333294,-88.08799499999998,29,8,2011,2009-09-17,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0,17,9,2009,1,0,7,1,2010-06-19,85.0,66.0,76.0,61,66.0,0.0,11.0,416.0,1930.0, ,0.0,0.0,0.0,29.24,29.94,9.8,28,10.6,19,6,2010,0,36670.0,5016.0,0.0,4026.0,64.4569138276553,0,1,0,1,25376.0
2011-09-07,210452.0,41.971955,-87.7974783333333,7,9,2011,2009-09-25,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,5,0,25,9,2009,1,1,0,2,2010-06-19,86.0,66.0,76.0,60,66.0,0.0,11.0,416.0,1930.0, ,0.0,0.0,0.0,29.3,29.92,10.1,27,11.5,19,6,2010,0,38600.0,5016.0,0.0,3960.0,64.63235294117646,0,1,1,1,24960.0
2011-08-29,190448.0,42.3952183333333,-88.095685,29,8,2011,2009-07-10,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,10,7,2009,1,2,86,1,2010-06-20,81.0,64.0,73.0,61,65.0,0.0,8.0,416.0,1930.0, ,0.0,0.0,0.01,29.34,30.04,3.8,8,4.7,20,6,2010,0,32810.0,4745.0,0.81,3904.0,63.48535286284954,0,1,0,1,25376.0
2011-09-07,210057.0,41.97618666666671,-87.8132833333333,7,9,2011,2009-07-17,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,5,0,17,7,2009,1,2,8,2,2010-06-20,80.0,67.0,74.0,60,65.0,0.0,9.0,416.0,1930.0, ,0.0,0.0,0.01,29.4,30.02,4.4,8,5.2,20,6,2010,0,25090.0,4810.0,0.8,4020.0,63.657561625582936,0,1,0,1,24960.0
2011-09-07,195542.0,41.975373333333295,-87.78783666666668,7,9,2011,2009-08-13,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,3,0,13,8,2009,1,1,61,1,2010-06-21,85.0,67.0,76.0,66,69.0,0.0,11.0,416.0,1930.0,TSRA BR,0.0,0.0,0.22,29.26,29.97,5.6,16,8.4,21,6,2010,73,34740.0,5244.0,18.7,4422.0,67.36536536536538,0,1,0,1,27456.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-06-05,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0,5,6,2009,1,1,16,2,2010-06-21,85.0,68.0,77.0,66,69.0,0.0,12.0,416.0,1930.0,TSRA,0.0,0.0,0.4,29.31,29.96,4.4,17,7.0,21,6,2010,72,32810.0,5313.0,34.0,4488.0,67.50300400534046,0,1,0,1,27456.0
2011-09-07,200500.0,41.97798,-87.8343033333333,7,9,2011,2009-07-31,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,8,0,31,7,2009,1,1,10,1,2010-06-22,85.0,69.0,77.0,68,71.0,0.0,12.0,417.0,1931.0, ,0.0,0.0,0.0,29.28,29.98,5.9,23,6.9,22,6,2010,0,30896.0,5467.0,0.0,4692.0,69.3422281521014,0,1,0,1,28356.0
2011-09-07,,41.9827717583022,-87.7950062271055,7,9,2011,2009-09-03,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,1,0,3,9,2009,1,2,72,2,2010-06-22,86.0,70.0,78.0,68,71.0,0.0,13.0,417.0,1931.0, ,0.0,0.0,0.0,29.34,29.97,6.7,22,7.2,22,6,2010,0,30896.0,5538.0,0.0,4760.0,69.50750750750751,0,1,0,1,28356.0
2011-09-07,204740.0,41.97602666666671,-87.8199433333333,7,9,2011,2009-07-31,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,7,0,31,7,2009,1,2,126,1,2010-06-23,87.0,69.0,78.0,70,71.0,0.0,13.0,417.0,1931.0,TS TSRA RA BR,0.0,0.0,0.87,29.16,29.89,10.2,22,11.5,23,6,2010,63,34758.0,5538.0,75.69,4830.0,69.26597524255604,0,1,0,1,29190.0
2011-09-07,201030.0,41.977298333333295,-87.83239,7,9,2011,2009-07-17,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,1,0,17,7,2009,1,0,113,2,2010-06-23,87.0,67.0,77.0,69,71.0,0.0,12.0,417.0,1931.0,TS TSRA RA BR HZ,0.0,0.0,1.23,29.23,29.89,9.3,22,11.5,23,6,2010,64,38620.0,5467.0,107.01,4623.0,69.43225158916026,0,1,0,1,28773.0
2011-09-07,,41.9873799760809,-87.80167854243099,7,9,2011,2009-06-12,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,12,6,2009,1,0,70,1,2010-06-24,84.0,65.0,75.0,60,65.0,0.0,10.0,417.0,1931.0, ,0.0,0.0,0.0,29.33,30.03,5.4,32,8.7,24,6,2010,0,36689.0,4875.0,0.0,3900.0,63.48484848484848,0,1,0,1,25020.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-07-27,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,4,0,27,7,2009,1,2,126,2,2010-06-24,81.0,65.0,73.0,59,65.0,0.0,8.0,417.0,1931.0, ,0.0,0.0,0.0,29.38,30.01,2.3,36,8.1,24,6,2010,0,30896.0,4745.0,0.0,3835.0,63.63545484838386,0,1,1,1,24603.0
2011-09-07,194710.0,41.9734183333333,-87.8305683333333,7,9,2011,2009-07-17,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,17,7,2009,1,1,115,1,2010-06-25,84.0,62.0,73.0,62,67.0,0.0,8.0,417.0,1931.0, ,0.0,0.0,0.0,29.28,30.0,6.4,20,7.3,25,6,2010,0,42482.0,4891.0,0.0,3844.0,65.39200000000001,1,1,0,1,25854.0
2011-09-07,205952.0,41.97383166666671,-87.80075,7,9,2011,2009-07-31,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,0,31,7,2009,1,1,38,2,2010-06-25,84.0,66.0,75.0,61,66.0,0.0,10.0,417.0,1931.0, ,0.0,0.0,0.0,29.34,29.99,6.5,20,7.7,25,6,2010,0,34758.0,4950.0,0.0,4026.0,64.56952317439146,0,1,0,1,25437.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-07-17,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX SALINARIUS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0,17,7,2009,1,3,61,1,2010-06-26,87.0,69.0,78.0,66,70.0,0.0,13.0,418.0,1931.0,TS TSRA,0.0,0.0,0.85,29.1,29.83,1.0,11,6.7,26,6,2010,57,34758.0,5460.0,73.95,4554.0,68.2869594368086,0,1,0,1,27588.0
2011-09-07,203202.0,41.974658333333295,-87.7976116666667,7,9,2011,2009-07-13,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0,13,7,2009,1,0,12,2,2010-06-26,88.0,68.0,78.0,65,69.0,0.0,13.0,418.0,1931.0,TSRA RA BR,0.0,0.0,0.7,29.16,29.81,2.3,16,7.0,26,6,2010,84,38620.0,5382.0,61.6,4420.0,67.49547131834956,0,1,0,1,27170.0
2011-09-07,,41.9934762641841,-87.81521518215608,7,9,2011,2009-06-26,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,8,0,26,6,2009,1,2,47,1,2010-06-27,85.0,72.0,79.0,70,73.0,0.0,14.0,418.0,1931.0, ,0.0,0.0,0.54,28.9,29.62,7.4,24,9.1,27,6,2010,0,25103.0,5767.0,45.90000000000001,5040.0,71.22552329507089,0,1,0,1,29260.0
2011-09-07,204500.0,41.9769816666667,-87.8197466666667,7,9,2011,2009-07-31,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999998,8,1,0,31,7,2009,1,1,54,2,2010-06-27,87.0,72.0,80.0,69,72.0,0.0,15.0,418.0,1931.0,BR,0.0,0.0,0.88,28.95,29.6,8.5,24,10.0,27,6,2010,2,28965.0,5760.0,76.56,4968.0,70.41891891891892,0,1,0,1,28842.0
2011-09-07,210157.0,41.974804999999996,-87.8120716666667,7,9,2011,2009-07-17,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,17,7,2009,1,2,77,1,2010-06-28,82.0,63.0,73.0,59,65.0,0.0,8.0,419.0,1931.0, ,0.0,0.0,0.0,29.08,29.76,9.4,31,11.3,28,6,2010,0,36689.0,4745.0,0.0,3717.0,63.514784946236546,0,1,1,1,24721.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-06-02,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000002,8,1,0,2,6,2009,1,2,66,2,2010-06-28,82.0,65.0,74.0,59,65.0,0.0,9.0,419.0,1931.0, ,0.0,0.0,0.0,29.13,29.74,9.1,31,11.7,28,6,2010,0,32827.0,4810.0,0.0,3835.0,63.666778749159384,0,1,1,1,24721.0
2011-09-07,200512.0,41.98075166666671,-87.79012,7,9,2011,2009-07-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,7,0,24,7,2009,1,2,113,1,2010-06-29,75.0,59.0,67.0,53,59.0,0.0,2.0,419.0,1931.0, ,0.0,0.0,0.0,29.41,30.09,6.2,4,7.5,29,6,2010,0,30896.0,3953.0,0.0,3127.0,57.66666666666666,0,1,1,1,22207.0
2011-09-07,210700.0,41.9754533333333,-87.807185,7,9,2011,2009-10-01,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,2,0,1,10,2009,1,1,130,2,2010-06-29,73.0,62.0,68.0,52,59.0,0.0,3.0,419.0,1931.0, ,0.0,0.0,0.0,29.46,30.07,6.7,6,8.6,29,6,2010,0,21241.0,4012.0,0.0,3224.0,57.80312603924178,0,1,1,1,21788.0
2011-09-07,,41.990644130340904,-87.81670325248051,7,9,2011,2009-07-31,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,1,0,31,7,2009,1,2,40,1,2010-06-30,75.0,56.0,66.0,50,57.0,0.0,1.0,419.0,1931.0, ,0.0,0.0,0.0,29.54,30.25,3.7,4,6.0,30,6,2010,0,36689.0,3762.0,0.0,2800.0,55.66214876033058,0,1,1,1,20950.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-06-02,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,0,2,6,2009,1,2,86,2,2010-06-30,76.0,57.0,67.0,50,57.0,0.0,2.0,419.0,1931.0, ,0.0,0.0,0.0,29.6,30.23,3.9,5,6.6,30,6,2010,0,36689.0,3819.0,0.0,2850.0,55.812107178299705,0,1,1,1,20950.0
2011-09-07,212630.0,41.9887283333333,-87.8170616666667,7,9,2011,2009-09-03,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0,3,9,2009,1,2,59,1,2010-07-01,77.0,55.0,66.0,48,57.0,0.0,1.0,420.0,1931.0, ,0.0,0.0,0.0,29.59,30.33,5.0,9,5.5,1,7,2010,0,42482.0,3762.0,0.0,2640.0,55.60929772502472,1,1,1,1,20160.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-08-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,27,8,2009,1,1,7,2,2010-07-01,77.0,58.0,68.0,47,57.0,0.0,3.0,420.0,1931.0, ,0.0,0.0,0.0,29.65,30.31,6.2,10,6.0,1,7,2010,0,36689.0,3876.0,0.0,2726.0,55.75882547014186,0,1,1,1,19740.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-06-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,23,0,22,6,2009,1,1,7,1,2010-07-02,83.0,59.0,71.0,53,61.0,0.0,6.0,420.0,1931.0, ,0.0,0.0,0.0,29.47,30.2,7.9,19,8.1,2,7,2010,0,46344.0,4331.0,0.0,3127.0,59.525496688741725,1,1,1,1,22260.0
2011-09-07,,41.9827717583022,-87.8063347624783,7,9,2011,2009-10-01,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,1,10,2009,1,0,100,2,2010-07-02,83.0,62.0,73.0,50,60.0,0.0,8.0,420.0,1931.0, ,0.0,0.0,0.0,29.52,30.19,7.5,18,7.9,2,7,2010,0,40551.0,4380.0,0.0,3100.0,58.66843325604505,0,1,1,1,21000.0
2011-09-07,200202.0,41.974948333333295,-87.7892083333333,7,9,2011,2009-07-24,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,7,0,24,7,2009,1,1,24,1,2010-07-03,87.0,60.0,74.0,56,63.0,0.0,9.0,421.0,1931.0, ,0.0,0.0,0.0,29.31,30.04,8.5,20,9.0,3,7,2010,0,52137.0,4662.0,0.0,3360.0,61.46904127829561,1,1,1,1,23576.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-06-12,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,16,0,12,6,2009,1,2,61,2,2010-07-03,87.0,64.0,76.0,54,63.0,0.0,11.0,421.0,1931.0, ,0.0,0.0,0.0,29.36,30.02,8.1,20,8.4,3,7,2010,0,44413.0,4788.0,0.0,3456.0,61.61492338441039,1,1,1,1,22734.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-06-05,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0,5,6,2009,1,1,7,1,2010-07-04,91.0,68.0,80.0,66,71.0,0.0,15.0,422.0,1930.0, ,0.0,0.0,0.0,29.2,29.91,10.2,22,10.5,4,7,2010,0,44390.0,5680.0,0.0,4488.0,69.31461049816114,1,1,0,1,27852.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-06-19,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,2,0,19,6,2009,1,1,18,2,2010-07-04,92.0,72.0,82.0,65,71.0,0.0,17.0,422.0,1930.0, ,0.0,0.0,0.03,29.26,29.9,10.2,22,10.7,4,7,2010,0,38600.0,5822.0,2.76,4680.0,69.48026755852844,0,1,1,1,27430.0
2011-09-07,,41.992180202933795,-87.80359863317209,7,9,2011,2009-07-17,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,4,0,17,7,2009,1,2,3,1,2010-07-05,91.0,78.0,85.0,64,71.0,0.0,20.0,422.0,1930.0, ,0.0,0.0,0.0,29.2,29.9,15.0,20,15.3,5,7,2010,0,25090.0,6035.0,0.0,4992.0,69.33779264214047,0,1,1,1,27008.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-09-25,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999996,8,4,0,25,9,2009,1,1,118,2,2010-07-05,90.0,79.0,85.0,63,70.0,0.0,20.0,422.0,1930.0, ,0.0,0.0,0.0,29.26,29.88,13.0,20,13.3,5,7,2010,0,21230.0,5950.0,0.0,4977.0,68.54752342704151,0,1,1,1,26586.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-06-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,5,0,26,6,2009,1,2,10,1,2010-07-06,90.0,73.0,82.0,69,73.0,0.0,17.0,423.0,1930.0,TSRA RA,0.0,0.0,0.37,29.26,29.96,8.4,22,9.0,6,7,2010,83,32810.0,5986.0,33.3,5037.0,71.2943925233645,0,1,0,1,29187.0
2011-09-07,210517.0,41.977926666666704,-87.8072916666667,7,9,2011,2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,27,7,2009,1,1,7,2,2010-07-06,91.0,75.0,83.0,68,72.0,0.0,18.0,423.0,1930.0,RA,0.0,0.0,0.04,29.33,29.95,9.0,23,10.2,6,7,2010,23,30880.0,5976.0,3.64,5100.0,70.50951585976627,0,1,0,1,28764.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-08-25,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,2,0,25,8,2009,1,1,30,1,2010-07-07,93.0,71.0,82.0,70,73.0,0.0,17.0,423.0,1930.0,BR,0.0,0.0,0.2,29.34,30.03,3.5,23,6.3,7,7,2010,2,42460.0,5986.0,18.6,4970.0,71.32267732267732,1,1,0,1,29610.0
2011-09-07,212620.0,41.988695,-87.817615,7,9,2011,2009-07-31,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,20,0,31,7,2009,1,1,23,2,2010-07-07,94.0,72.0,83.0,69,73.0,0.0,18.0,423.0,1930.0, ,0.0,0.0,0.05,29.39,30.01,4.8,24,5.5,7,7,2010,0,42460.0,6059.0,4.7,4968.0,71.49183605464846,1,1,0,1,29187.0
2011-09-07,,41.991076150757706,-87.79966244715281,7,9,2011,2009-07-17,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,1,0,17,7,2009,1,2,79,1,2010-07-08,88.0,73.0,81.0,70,73.0,0.0,16.0,424.0,1929.0,TSRA RA BR,0.0,0.0,0.16,29.27,29.99,2.7,32,5.4,8,7,2010,84,28935.0,5913.0,14.08,5110.0,71.24741580526845,0,1,0,1,29680.0
2011-09-07,203810.0,41.9795966666667,-87.82271999999998,7,9,2011,2009-05-28,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,5,0,28,5,2009,1,1,10,2,2010-07-08,87.0,74.0,81.0,69,72.0,0.0,16.0,424.0,1929.0,RA BR,0.0,0.0,0.15,29.33,29.97,0.5,34,4.7,8,7,2010,25,25077.0,5832.0,13.05,5106.0,70.46246246246245,0,1,0,1,29256.0
2011-09-07,205426.0,41.9733983333333,-87.8175833333333,7,9,2011,2009-09-25,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,2,0,25,9,2009,1,0,8,1,2010-07-09,88.0,70.0,79.0,59,67.0,0.0,14.0,425.0,1929.0, ,0.0,0.0,0.01,29.26,29.98,6.3,36,7.5,9,7,2010,0,34722.0,5293.0,0.88,4130.0,65.39092728485657,0,1,1,1,25075.0
2011-09-07,213910.0,41.9903666666667,-87.818775,7,9,2011,2009-09-14,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,14,9,2009,1,1,49,2,2010-07-09,87.0,72.0,80.0,59,67.0,0.0,15.0,425.0,1929.0, ,0.0,0.0,0.01,29.32,29.96,4.9,2,6.5,9,7,2010,0,28935.0,5360.0,0.87,4248.0,65.56875834445928,0,1,1,1,25075.0
2011-09-07,,41.9854598853398,-87.78876593219671,7,9,2011,2009-08-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,12,0,25,8,2009,1,1,7,1,2010-07-10,89.0,69.0,79.0,61,68.0,0.0,14.0,425.0,1929.0, ,0.0,0.0,0.0,29.23,29.95,6.3,28,8.0,10,7,2010,0,38580.0,5372.0,0.0,4209.0,66.3652754590985,0,1,1,1,25925.0
2011-09-07,203552.0,41.97917,-87.7987716666667,7,9,2011,2009-06-26,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,23,0,26,6,2009,1,1,30,2,2010-07-10,89.0,69.0,79.0,59,67.0,0.0,14.0,425.0,1929.0, ,0.0,0.0,0.01,29.29,29.93,4.1,27,7.1,10,7,2010,0,38580.0,5293.0,0.89,4071.0,65.56732375542933,0,1,1,1,25075.0
2011-09-07,194432.0,41.98646,-87.794225,7,9,2011,2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,1,0,24,7,2009,1,0,84,1,2010-07-11,85.0,66.0,76.0,63,67.0,0.0,11.0,426.0,1928.0,TSRA RA BR,0.0,0.0,0.79,29.08,29.81,5.6,23,7.8,11,7,2010,84,36632.0,5092.0,67.15,4158.0,65.35927541093592,0,1,0,1,26838.0
2011-09-07,195340.0,41.97548,-87.82508,7,9,2011,2009-07-31,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,50,1,31,7,2009,1,1,125,2,2010-07-11,85.0,67.0,76.0,62,67.0,0.0,11.0,426.0,1928.0,TSRA RA BR,0.0,0.0,0.77,29.13,29.79,6.4,21,6.7,11,7,2010,84,34704.0,5092.0,65.45,4154.0,65.51560926485398,0,1,0,1,26412.0
